ruc,empresa,establecimiento,giro,resolucion,codigo_sala,vigencia,maq,memoria,mesas,direccion,distrito,provincia,departamento,direccion_original,direccion_normalizada,direccion_variantes
20603861061,LI GAMING SOCIEDAD ANONIMA CERRADA LI GAMING S.A.C.,SAN JUAN,,5147,142559006,2028-11-29,103.0,250.0,,Av. PROCERES DE LA INDEPENDENCIA No. 2099,SAN JUAN DE LURIGANCHO,LIMA,LIMA,Av. PROCERES DE LA INDEPENDENCIA No. 2099,AVENIDA. PROCERES DE LA INDEPENDENCIA NO. 2099,"[""AVENIDA. PROCERES DE LA INDEPENDENCIA NO. 2099"", ""AVENIDA. PROCERES DE LA INDEPENDENCIA NO. 2099, SAN JUAN DE LURIGANCHO""]"
20603861061,LI GAMING SOCIEDAD ANONIMA CERRADA LI GAMING S.A.C.,TACNA I,,604 - 2024,142559005,2029-02-08,112.0,229.0,,Av. EMANCIPACION No. 478 y Av. TACNA No. 473 - 475 - 477,LIMA,LIMA,LIMA,Av. EMANCIPACION No. 478 y Av. TACNA No. 473 - 475 - 477,"AVENIDA. EMANCIPACION NO. 478 Y AVENIDA. TACNA NO. 473, 475, 477","[""AVENIDA. EMANCIPACION NO. 478 Y AVENIDA. TACNA NO. 473, 475, 477"", ""AVENIDA. EMANCIPACION NO. 478 Y AVENIDA. TACNA NO. 473, 475, 477, LIMA""]"
20506755051,LIGHTNING GAMING S.A.C.,EL DORADO VILLA,,61 - 2025,140595002,2030-01-07,180.0,666.0,,"Otro SECTOR 02 GRUPO 13, LT. 20 Mz. F - F",VILLA EL SALVADOR,LIMA,LIMA,"Otro SECTOR 02 GRUPO 13, LT. 20 Mz. F - F","SECTOR 02 GRUPO 13, LT. 20 MZ. F, F","[""SECTOR 02 GRUPO 13, LT. 20 MZ. F, F"", ""SECTOR 02 GRUPO 13, LT. 20 MZ. F, F, VILLA EL SALVADOR""]"
20506755051,LIGHTNING GAMING S.A.C.,HAPPY DAYS,,5123 - 2024,140595003,2029-09-03,123.0,408.0,,Av. NICOLAS DE PIEROLA No. 489 - 489,BARRANCO,LIMA,LIMA,Av. NICOLAS DE PIEROLA No. 489 - 489,"AVENIDA. NICOLAS DE PIEROLA NO. 489, 489","[""AVENIDA. NICOLAS DE PIEROLA NO. 489, 489"", ""AVENIDA. NICOLAS DE PIEROLA NO. 489, 489, BARRANCO""]"
20392960121,LIU JUBIN S.A.C.,FLAMENCO DE ORO III,,512,141821001,,89.0,266.0,,Av. ANGAMOS ESTE No. 1293 - 1293,SURQUILLO,LIMA,LIMA,Av. ANGAMOS ESTE No. 1293 - 1293,"AVENIDA. ANGAMOS ESTE NO. 1293, 1293","[""AVENIDA. ANGAMOS ESTE NO. 1293, 1293"", ""AVENIDA. ANGAMOS ESTE NO. 1293, 1293, SURQUILLO""]"
20604402558,LOCKSAN S.A.C.,BLACK ACE,,567 - 2026,142328001,2030-02-04,3.0,6.0,,Av. TUPAC AMARU No. 3881 - 3885,COMAS,LIMA,LIMA,Av. TUPAC AMARU No. 3881 - 3885,"AVENIDA. TUPAC AMARU NO. 3881, 3885","[""AVENIDA. TUPAC AMARU NO. 3881, 3885"", ""AVENIDA. TUPAC AMARU NO. 3881, 3885, COMAS""]"
20388082144,LOS ALAMOS MACHINES INVESTMENTS S.A.,CUBATTA,,4849 - 2025,120276002,2029-07-08,102.0,225.0,,Av. CUBA No. 1120 - 1124 - 1126 - 1130,JESÚS MARÍA,LIMA,LIMA,Av. CUBA No. 1120 - 1124 - 1126 - 1130,"AVENIDA. CUBA NO. 1120, 1124, 1126, 1130","[""AVENIDA. CUBA NO. 1120, 1124, 1126, 1130"", ""AVENIDA. CUBA NO. 1120, 1124, 1126, 1130, JESÚS MARÍA""]"
20388082144,LOS ALAMOS MACHINES INVESTMENTS S.A.,KAVARI,REST. 5TT,5063 - 2024,110276007,2028-08-29,94.0,190.0,,Av. PROCERES DE LA INDEPENDENCIA No. 3753,SAN JUAN DE LURIGANCHO,LIMA,LIMA,Av. PROCERES DE LA INDEPENDENCIA No. 3753,AVENIDA. PROCERES DE LA INDEPENDENCIA NO. 3753,"[""AVENIDA. PROCERES DE LA INDEPENDENCIA NO. 3753"", ""AVENIDA. PROCERES DE LA INDEPENDENCIA NO. 3753, SAN JUAN DE LURIGANCHO""]"
20388082144,LOS ALAMOS MACHINES INVESTMENTS S.A.,MAGIA,REST. 5TT,7979 - 2024,130276008,2029-03-05,64.0,118.0,,Av. CABO ALBERTO REYES 101 MZ. Ñ Lt. 16,HUARMEY,HUARMEY,ÁNCASH,Av. CABO ALBERTO REYES 101 MZ. Ñ Lt. 16,AVENIDA. CABO ALBERTO REYES 101 MZ. Ñ LT. 16,"[""AVENIDA. CABO ALBERTO REYES 101 MZ. Ñ LT. 16"", ""AVENIDA. CABO ALBERTO REYES 101 MZ. Ñ LT. 16, HUARMEY""]"
20388082144,LOS ALAMOS MACHINES INVESTMENTS S.A.,TRIBECA,,2483 - 2026,120276003,2030-04-15,160.0,369.0,,Av. LOS PROCERES No. 7886 - 7888,LOS OLIVOS,LIMA,LIMA,Av. LOS PROCERES No. 7886 - 7888,"AVENIDA. LOS PROCERES NO. 7886, 7888","[""AVENIDA. LOS PROCERES NO. 7886, 7888"", ""AVENIDA. LOS PROCERES NO. 7886, 7888, LOS OLIVOS""]"
20608983091,LUCKY DESTINATION S.A.C.,PICHARI SLOT,REST. 5TT,3924 - 2026,112657001,2031-06-02,21.0,96.0,,Av. ANDRES AVELINO CACERES Mz. H1,PICHARI,LA CONVENCIÓN,CUSCO,Av. ANDRES AVELINO CACERES Mz. H1,AVENIDA. ANDRES AVELINO CACERES MZ. H1,"[""AVENIDA. ANDRES AVELINO CACERES MZ. H1"", ""AVENIDA. ANDRES AVELINO CACERES MZ. H1, PICHARI""]"
20536677161,LUCKY GAMING S.A.C.,LUCKY CHERRY UNIÓN,,8090 - 2025,142648001,2030-10-29,128.0,199.0,,Jr. DE LA UNION No. 869 - 879,LIMA,LIMA,LIMA,Jr. DE LA UNION No. 869 - 879,"JIRON. DE LA UNION NO. 869, 879","[""JIRON. DE LA UNION NO. 869, 879"", ""JIRON. DE LA UNION NO. 869, 879, LIMA""]"
20551278671,LUCKY SLOT S.A.C.,VILLA SOL,,4804 - 2024,131682001,2029-08-20,41.0,114.0,,Av. CENTRAL MZ. 69 Lt. 11,LOS OLIVOS,LIMA,LIMA,Av. CENTRAL MZ. 69 Lt. 11,AVENIDA. CENTRAL MZ. 69 LT. 11,"[""AVENIDA. CENTRAL MZ. 69 LT. 11"", ""AVENIDA. CENTRAL MZ. 69 LT. 11, LOS OLIVOS""]"
20303120409,LUNAC S.A.C.,LADY LUCkY,,001418,120066001,2027-05-18,86.0,312.0,,JAVIER PRADO ESTE No. 2778,SAN BORJA,LIMA,LIMA,JAVIER PRADO ESTE No. 2778,JAVIER PRADO ESTE NO. 2778,"[""JAVIER PRADO ESTE NO. 2778"", ""JAVIER PRADO ESTE NO. 2778, SAN BORJA""]"
20600815904,LUXOR ENTERTAINMENT S.A.C.,LUXOR,REST. 5TT,1883,112092001,2027-01-21,50.0,98.0,,Jr. NORIEGA No. 341,JULIACA,SAN ROMÁN,PUNO,Jr. NORIEGA No. 341,JIRON. NORIEGA NO. 341,"[""JIRON. NORIEGA NO. 341"", ""JIRON. NORIEGA NO. 341, JULIACA""]"
20611887621,MAGIC CENTER PERU GAMING SOCIEDAD ANONIMA CERRADA,CASINO POQOMA,REST. 5TT,409 - 2025,132629003,2030-01-22,3.0,15.0,,Jr. ZEPITA No. 426,ILO,ILO,MOQUEGUA,Jr. ZEPITA No. 426,JIRON. ZEPITA NO. 426,"[""JIRON. ZEPITA NO. 426"", ""JIRON. ZEPITA NO. 426, ILO""]"
20611887621,MAGIC CENTER PERU GAMING SOCIEDAD ANONIMA CERRADA,TROPICALISIMA,,7489 - 2024,142629002,2029-12-11,102.0,249.0,,Jr. ZEPITA No. 318,ILO,ILO,MOQUEGUA,Jr. ZEPITA No. 318,JIRON. ZEPITA NO. 318,"[""JIRON. ZEPITA NO. 318"", ""JIRON. ZEPITA NO. 318, ILO""]"
20611887621,MAGIC CENTER PERU GAMING SOCIEDAD ANONIMA CERRADA,XIRIBAYA,REST. 5TT,6058 - 2024,132629001,2029-10-11,44.0,134.0,,"Otro José Carlos Mariátegui Mz. L, Lote 3",ILO,ILO,MOQUEGUA,"Otro José Carlos Mariátegui Mz. L, Lote 3","JOSÉ CARLOS MARIÁTEGUI MZ. L, LOTE 3","[""JOSÉ CARLOS MARIÁTEGUI MZ. L, LOTE 3"", ""JOSÉ CARLOS MARIÁTEGUI MZ. L, LOTE 3, ILO""]"
20321642854,MAGIC CENTER S.C.R.L.,CASINO MAGIC CENTER,REST. 5TT,9265 - 2025,110067010,2030-12-04,33.0,76.0,,Av. Arequipa No. S/N,ISLAY,ISLAY,AREQUIPA,Av. Arequipa No. S/N,AVENIDA. AREQUIPA NO. S/N,"[""AVENIDA. AREQUIPA NO. S/N"", ""AVENIDA. AREQUIPA NO. S/N, ISLAY""]"
20502128150,MAK´S INTERNATIONAL S.C.R.L.,POSEIDON,HOTEL ***,1779 - 2026,110425007,2030-03-19,66.0,223.0,,Calle Progreso No. 200 y Calle Teniente Cesar Lòpez No. 340,YURIMAGUAS,ALTO AMAZONAS,LORETO,Calle Progreso No. 200 y Calle Teniente Cesar Lòpez No. 340,CALLE PROGRESO NO. 200 Y CALLE TENIENTE CESAR L PEZ NO. 340,"[""CALLE PROGRESO NO. 200 Y CALLE TENIENTE CESAR L PEZ NO. 340"", ""CALLE PROGRESO NO. 200 Y CALLE TENIENTE CESAR L PEZ NO. 340, YURIMAGUAS""]"
20452702381,MAMANENA GROUP S.A.C,PLAYTRONICS,,000470 - 2020,120772001,,133.0,247.0,,Av. MUNICIPALIDAD No. 228,ICA,ICA,ICA,Av. MUNICIPALIDAD No. 228,AVENIDA. MUNICIPALIDAD NO. 228,"[""AVENIDA. MUNICIPALIDAD NO. 228"", ""AVENIDA. MUNICIPALIDAD NO. 228, ICA""]"
20601331463,MARDIGRAS S.A.C.,MARDIGRAS,,706,142056002,2027-02-27,142.0,245.0,,Av. LARCO No. 734,MIRAFLORES,LIMA,LIMA,Av. LARCO No. 734,AVENIDA. LARCO NO. 734,"[""AVENIDA. LARCO NO. 734"", ""AVENIDA. LARCO NO. 734, MIRAFLORES""]"
20614053845,MASTER INVERSIONES SOCIEDAD ANONIMA CERRADA,SUNSET,REST. 5TT,7394 - 2025,132647001,2030-10-07,70.0,111.0,,Jr. MARISCAL LAS HERAS No. 252,LINCE,LIMA,LIMA,Jr. MARISCAL LAS HERAS No. 252,JIRON. MARISCAL LAS HERAS NO. 252,"[""JIRON. MARISCAL LAS HERAS NO. 252"", ""JIRON. MARISCAL LAS HERAS NO. 252, LINCE""]"
20602038336,MAXDELS GAMING S.A.C.,RIMAC PALACE,REST. 5TT,001321 - 2024,112133001,2028-03-20,67.0,169.0,,Av. FELIPE ARANCIBIA No. 635,RÍMAC,LIMA,LIMA,Av. FELIPE ARANCIBIA No. 635,AVENIDA. FELIPE ARANCIBIA NO. 635,"[""AVENIDA. FELIPE ARANCIBIA NO. 635"", ""AVENIDA. FELIPE ARANCIBIA NO. 635, RÍMAC""]"
20506579067,MEFLO S.A.C.,BONANZA,,003215,120504004,2027-06-07,35.0,55.0,,Jr. AMAZONAS No. 825,CHACHAPOYAS,CHACHAPOYAS,AMAZONAS,Jr. AMAZONAS No. 825,JIRON. AMAZONAS NO. 825,"[""JIRON. AMAZONAS NO. 825"", ""JIRON. AMAZONAS NO. 825, CHACHAPOYAS""]"
20506579067,MEFLO S.A.C.,HABANA SLOT,,002308,120504001,2027-06-20,47.0,50.0,,Calle COMERCIO MZA. V Lt. 11,MARCONA,NAZCA,ICA,Calle COMERCIO MZA. V Lt. 11,CALLE COMERCIO MZA. V LT. 11,"[""CALLE COMERCIO MZA. V LT. 11"", ""CALLE COMERCIO MZA. V LT. 11, MARCONA""]"
20547203942,MERIDIAN SLOT S.A.C.,MERIDIAN SLOT,HOTEL ***,005700,111602002,2027-12-30,31.0,31.0,,Jr. SALAMANCA No. 1176,CHACHAPOYAS,CHACHAPOYAS,AMAZONAS,Jr. SALAMANCA No. 1176,JIRON. SALAMANCA NO. 1176,"[""JIRON. SALAMANCA NO. 1176"", ""JIRON. SALAMANCA NO. 1176, CHACHAPOYAS""]"
20463145734,MESAC SLOT S.A.C.,CONTTENTO,REST. 5TT,2923 - 2025,110588011,2030-04-25,127.0,253.0,,Av. Saenz Peña No. 572,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Av. Saenz Peña No. 572,AVENIDA. SAENZ PEÑA NO. 572,"[""AVENIDA. SAENZ PEÑA NO. 572"", ""AVENIDA. SAENZ PEÑA NO. 572, CALLAO""]"
20463145734,MESAC SLOT S.A.C.,CONTTENTO RISSO,,000310-2024,140588009,2029-01-31,136.0,378.0,,Calle RISSO No. 123 - 127,LINCE,LIMA,LIMA,Calle RISSO No. 123 - 127,"CALLE RISSO NO. 123, 127","[""CALLE RISSO NO. 123, 127"", ""CALLE RISSO NO. 123, 127, LINCE""]"
20463145734,MESAC SLOT S.A.C.,REAL SLOT,,004188,120588004,2027-02-07,90.0,204.0,,Av. BOLIVIA No. 110,LIMA,LIMA,LIMA,Av. BOLIVIA No. 110,AVENIDA. BOLIVIA NO. 110,"[""AVENIDA. BOLIVIA NO. 110"", ""AVENIDA. BOLIVIA NO. 110, LIMA""]"
20463145734,MESAC SLOT S.A.C.,SLOT AND FIESTA,,000614-2024,120588007,2028-02-08,121.0,247.0,,Av. TUPAC AMARU No. 1017,COMAS,LIMA,LIMA,Av. TUPAC AMARU No. 1017,AVENIDA. TUPAC AMARU NO. 1017,"[""AVENIDA. TUPAC AMARU NO. 1017"", ""AVENIDA. TUPAC AMARU NO. 1017, COMAS""]"
20509252000,MILLENNIUM GAME S.A.C.,SALA DE JUEGOS WINGS,,2508 - 2025,140547004,2029-04-08,118.0,273.0,,Av. LAS VIOLETAS No. 796,INDEPENDENCIA,LIMA,LIMA,Av. LAS VIOLETAS No. 796,AVENIDA. LAS VIOLETAS NO. 796,"[""AVENIDA. LAS VIOLETAS NO. 796"", ""AVENIDA. LAS VIOLETAS NO. 796, INDEPENDENCIA""]"
20602129293,MILOS GAMING S.A.C.,MILOS,,001153,142158001,2027-09-22,62.0,82.0,,Jr. BOLIVAR No. 237,OXAPAMPA,OXAPAMPA,PASCO,Jr. BOLIVAR No. 237,JIRON. BOLIVAR NO. 237,"[""JIRON. BOLIVAR NO. 237"", ""JIRON. BOLIVAR NO. 237, OXAPAMPA""]"
20392872427,MUNDO RECREATIVO S.A.C.,REAL SLOTS,REST. 5TT,002123,111416001,2026-08-04,57.0,155.0,,"Av. LA ESTRELLA, CENTRO POBLADO SANTA CLARA No. 290",ATE,LIMA,LIMA,"Av. LA ESTRELLA, CENTRO POBLADO SANTA CLARA No. 290","AVENIDA. LA ESTRELLA, CENTRO POBLADO SANTA CLARA NO. 290","[""AVENIDA. LA ESTRELLA, CENTRO POBLADO SANTA CLARA NO. 290"", ""AVENIDA. LA ESTRELLA, CENTRO POBLADO SANTA CLARA NO. 290, ATE""]"
20392872427,MUNDO RECREATIVO S.A.C.,SANTA CLARA SLOT,REST. 5TT,002525,111416002,2027-08-24,84.0,289.0,,Av. LAS ESTRELLAS NROS 125-125 B No. 125,ATE,LIMA,LIMA,Av. LAS ESTRELLAS NROS 125-125 B No. 125,"AVENIDA. LAS ESTRELLAS NROS 125, 125 B NO. 125","[""AVENIDA. LAS ESTRELLAS NROS 125, 125 B NO. 125"", ""AVENIDA. LAS ESTRELLAS NROS 125, 125 B NO. 125, ATE""]"
20608092324,MYAGUI GAMING SAC,ALFONSO,,004028,142443008,2027-12-20,95.0,235.0,,Av. ALFONSO UGARTE No. 1490,BREÑA,LIMA,LIMA,Av. ALFONSO UGARTE No. 1490,AVENIDA. ALFONSO UGARTE NO. 1490,"[""AVENIDA. ALFONSO UGARTE NO. 1490"", ""AVENIDA. ALFONSO UGARTE NO. 1490, BREÑA""]"
20608092324,MYAGUI GAMING SAC,BLOCK 6,,004189,142443006,2027-12-29,83.0,163.0,,Av. PROLONGACION GAMARRA No. 685 - 687,LA VICTORIA,LIMA,LIMA,Av. PROLONGACION GAMARRA No. 685 - 687,"AVENIDA. PROLONGACION GAMARRA NO. 685, 687","[""AVENIDA. PROLONGACION GAMARRA NO. 685, 687"", ""AVENIDA. PROLONGACION GAMARRA NO. 685, 687, LA VICTORIA""]"
20608092324,MYAGUI GAMING SAC,BLOCK 9,,005368,142443012,2028-12-12,43.0,88.0,,Av. ISABEL LA CATÓLICA No. 1612 - 1614,LA VICTORIA,LIMA,LIMA,Av. ISABEL LA CATÓLICA No. 1612 - 1614,"AVENIDA. ISABEL LA CATÓLICA NO. 1612, 1614","[""AVENIDA. ISABEL LA CATÓLICA NO. 1612, 1614"", ""AVENIDA. ISABEL LA CATÓLICA NO. 1612, 1614, LA VICTORIA""]"
20608092324,MYAGUI GAMING SAC,BREÑA,,003329,142443007,2027-11-03,26.0,48.0,,Jr. HUARAZ No. 1584,BREÑA,LIMA,LIMA,Jr. HUARAZ No. 1584,JIRON. HUARAZ NO. 1584,"[""JIRON. HUARAZ NO. 1584"", ""JIRON. HUARAZ NO. 1584, BREÑA""]"
20608092324,MYAGUI GAMING SAC,CALLAO II,,003513,142443002,2027-11-15,94.0,176.0,,Av. SAENZ PEÑA No. 671,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Av. SAENZ PEÑA No. 671,AVENIDA. SAENZ PEÑA NO. 671,"[""AVENIDA. SAENZ PEÑA NO. 671"", ""AVENIDA. SAENZ PEÑA NO. 671, CALLAO""]"
20608092324,MYAGUI GAMING SAC,CHORRILLOS,,001629-2024,142443009,2029-04-06,40.0,75.0,,Av. GUARDIA CIVIL No. 266 - 268,CHORRILLOS,LIMA,LIMA,Av. GUARDIA CIVIL No. 266 - 268,"AVENIDA. GUARDIA CIVIL NO. 266, 268","[""AVENIDA. GUARDIA CIVIL NO. 266, 268"", ""AVENIDA. GUARDIA CIVIL NO. 266, 268, CHORRILLOS""]"
20608092324,MYAGUI GAMING SAC,HABICH II,,3464,142443013,2028-08-15,63.0,150.0,,Av. EDUARDO DE HABICH No. 565 - 569,SAN MARTÍN DE PORRES,LIMA,LIMA,Av. EDUARDO DE HABICH No. 565 - 569,"AVENIDA. EDUARDO DE HABICH NO. 565, 569","[""AVENIDA. EDUARDO DE HABICH NO. 565, 569"", ""AVENIDA. EDUARDO DE HABICH NO. 565, 569, SAN MARTÍN DE PORRES""]"
20608092324,MYAGUI GAMING SAC,JIRON III,,003139,142443010,2028-07-20,95.0,171.0,,Jr. DE LA UNION No. 543,LIMA,LIMA,LIMA,Jr. DE LA UNION No. 543,JIRON. DE LA UNION NO. 543,"[""JIRON. DE LA UNION NO. 543"", ""JIRON. DE LA UNION NO. 543, LIMA""]"
20608092324,MYAGUI GAMING SAC,LINCE I,,000007,142443003,2028-01-04,137.0,279.0,,Av. ARENALES No. 2037,LINCE,LIMA,LIMA,Av. ARENALES No. 2037,AVENIDA. ARENALES NO. 2037,"[""AVENIDA. ARENALES NO. 2037"", ""AVENIDA. ARENALES NO. 2037, LINCE""]"
20608092324,MYAGUI GAMING SAC,RIMAC II,,002827,142443011,2028-07-06,145.0,286.0,,Jr. TRUJILLO No. 239,RÍMAC,LIMA,LIMA,Jr. TRUJILLO No. 239,JIRON. TRUJILLO NO. 239,"[""JIRON. TRUJILLO NO. 239"", ""JIRON. TRUJILLO NO. 239, RÍMAC""]"
20608092324,MYAGUI GAMING SAC,TACNA II,,003846,142443001,2027-12-05,77.0,186.0,,Av. TACNA No. 699,LIMA,LIMA,LIMA,Av. TACNA No. 699,AVENIDA. TACNA NO. 699,"[""AVENIDA. TACNA NO. 699"", ""AVENIDA. TACNA NO. 699, LIMA""]"
20531521987,NEGOCIACIONES E INVERSIONES DORAL S.A.C.,PARE2 & N9NES,,367 - 2025,120615003,2029-01-21,247.0,943.0,,Calle MERCADERES No. 202 - 208,AREQUIPA,AREQUIPA,AREQUIPA,Calle MERCADERES No. 202 - 208,"CALLE MERCADERES NO. 202, 208","[""CALLE MERCADERES NO. 202, 208"", ""CALLE MERCADERES NO. 202, 208, AREQUIPA""]"
20531521987,NEGOCIACIONES E INVERSIONES DORAL S.A.C.,PARES Y NONES CUSCO,,5146 - 2024,120615004,2028-09-03,362.0,1029.0,,Calle MESON DE LA ESTRELLA No. 124,CUSCO,CUSCO,CUSCO,Calle MESON DE LA ESTRELLA No. 124,CALLE MESON DE LA ESTRELLA NO. 124,"[""CALLE MESON DE LA ESTRELLA NO. 124"", ""CALLE MESON DE LA ESTRELLA NO. 124, CUSCO""]"
20531521987,NEGOCIACIONES E INVERSIONES DORAL S.A.C.,VILLA FORTUNA,,6198 - 2025,120615006,2029-09-03,410.0,1684.0,,Calle SAN JUAN DE DIOS No. 112 - 114,AREQUIPA,AREQUIPA,AREQUIPA,Calle SAN JUAN DE DIOS No. 112 - 114,"CALLE SAN JUAN DE DIOS NO. 112, 114","[""CALLE SAN JUAN DE DIOS NO. 112, 114"", ""CALLE SAN JUAN DE DIOS NO. 112, 114, AREQUIPA""]"
20531521987,NEGOCIACIONES E INVERSIONES DORAL S.A.C.,VILLA FORTUNA - ILO,,1509 - 2025,120615005,2029-03-04,143.0,448.0,,Av. MARIANO LINO URQUIETA No. 200 - 202,ILO,ILO,MOQUEGUA,Av. MARIANO LINO URQUIETA No. 200 - 202,"AVENIDA. MARIANO LINO URQUIETA NO. 200, 202","[""AVENIDA. MARIANO LINO URQUIETA NO. 200, 202"", ""AVENIDA. MARIANO LINO URQUIETA NO. 200, 202, ILO""]"
20556034991,NEGOCIACIONES JAMBOREE S.A.C.,GRAN ALADINOS,,2867,141818002,2026-09-21,84.0,125.0,,Jr. DOS DE MAYO No. 1080 - 1080 - 1090 - 1090,HUANUCO,HUÁNUCO,HUÁNUCO,Jr. DOS DE MAYO No. 1080 - 1080 - 1090 - 1090,"JIRON. DOS DE MAYO NO. 1080, 1080, 1090, 1090","[""JIRON. DOS DE MAYO NO. 1080, 1080, 1090, 1090"", ""JIRON. DOS DE MAYO NO. 1080, 1080, 1090, 1090, HUANUCO""]"
20510630239,NEGOCIACIONES Y REPRESENTACIONES AMILUZ S.A.C.,DOLPHINS,,005045,120527003,2027-11-23,63.0,173.0,,Otro SECTOR 2 MZ. N GRUPO 9 Lt. 1,VILLA EL SALVADOR,LIMA,LIMA,Otro SECTOR 2 MZ. N GRUPO 9 Lt. 1,SECTOR 2 MZ. N GRUPO 9 LT. 1,"[""SECTOR 2 MZ. N GRUPO 9 LT. 1"", ""SECTOR 2 MZ. N GRUPO 9 LT. 1, VILLA EL SALVADOR""]"
20505491271,NEGOCIACIONES Y REPRESENTACIONES DUSANC S.A.C.,BONANZA,,004082-2023,120262001,2027-09-19,152.0,1377.0,,Av. SAENZ PEÑA No. 465,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Av. SAENZ PEÑA No. 465,AVENIDA. SAENZ PEÑA NO. 465,"[""AVENIDA. SAENZ PEÑA NO. 465"", ""AVENIDA. SAENZ PEÑA NO. 465, CALLAO""]"
20305373193,NEGOCIOS SEVILLA S.A.C.,SALON SEVILLA,,004081-2023,120127001,2027-09-19,81.0,210.0,,Av. EDUARDO HABICH No. 496 - 498,SAN MARTÍN DE PORRES,LIMA,LIMA,Av. EDUARDO HABICH No. 496 - 498,"AVENIDA. EDUARDO HABICH NO. 496, 498","[""AVENIDA. EDUARDO HABICH NO. 496, 498"", ""AVENIDA. EDUARDO HABICH NO. 496, 498, SAN MARTÍN DE PORRES""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,ABANCAY 1,,8567 - 2025,120511023,2029-11-11,129.0,266.0,,Av. ARENAS No. 170,ABANCAY,ABANCAY,APURÍMAC,Av. ARENAS No. 170,AVENIDA. ARENAS NO. 170,"[""AVENIDA. ARENAS NO. 170"", ""AVENIDA. ARENAS NO. 170, ABANCAY""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,ABANCAY 2,REST. 5TT,001442 - 2019,110511105,,41.0,110.0,,Av. VENEZUELA No. 103 - 105 - 107,ABANCAY,ABANCAY,APURÍMAC,Av. VENEZUELA No. 103 - 105 - 107,"AVENIDA. VENEZUELA NO. 103, 105, 107","[""AVENIDA. VENEZUELA NO. 103, 105, 107"", ""AVENIDA. VENEZUELA NO. 103, 105, 107, ABANCAY""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,BAGUA GRANDE,,3671,120511051,2027-08-28,62.0,86.0,,Jr. MESONES MURO No. 335,BAGUA GRANDE,UTCUBAMBA,AMAZONAS,Jr. MESONES MURO No. 335,JIRON. MESONES MURO NO. 335,"[""JIRON. MESONES MURO NO. 335"", ""JIRON. MESONES MURO NO. 335, BAGUA GRANDE""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,BARRANCO 1,,75,120511074,2027-01-13,77.0,247.0,,Av. GRAU No. 421 - 423,BARRANCO,LIMA,LIMA,Av. GRAU No. 421 - 423,"AVENIDA. GRAU NO. 421, 423","[""AVENIDA. GRAU NO. 421, 423"", ""AVENIDA. GRAU NO. 421, 423, BARRANCO""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,CAJAMARCA 2,,2600,120511058,2026-09-01,52.0,89.0,,Av. LOS HEROES No. 466 - 466,CAJAMARCA,CAJAMARCA,CAJAMARCA,Av. LOS HEROES No. 466 - 466,"AVENIDA. LOS HEROES NO. 466, 466","[""AVENIDA. LOS HEROES NO. 466, 466"", ""AVENIDA. LOS HEROES NO. 466, 466, CAJAMARCA""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,CAJAMARCA 3,,1519,120511040,,44.0,56.0,,Jr. MARAÑON No. 235,CAJAMARCA,CAJAMARCA,CAJAMARCA,Jr. MARAÑON No. 235,JIRON. MARAÑON NO. 235,"[""JIRON. MARAÑON NO. 235"", ""JIRON. MARAÑON NO. 235, CAJAMARCA""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,CAJAMARCA 4,REST. 5TT,1953 - 2025,110511112,2030-03-20,77.0,131.0,,Av. ANDRES ZEVALLOS No. 253-255,CAJAMARCA,CAJAMARCA,CAJAMARCA,Av. ANDRES ZEVALLOS No. 253-255,"AVENIDA. ANDRES ZEVALLOS NO. 253, 255","[""AVENIDA. ANDRES ZEVALLOS NO. 253, 255"", ""AVENIDA. ANDRES ZEVALLOS NO. 253, 255, CAJAMARCA""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,CHINCHA 1,,2282,120511012,2026-08-09,49.0,67.0,,Av. OSCAR BENAVIDES No. 196 - 196 - 198 - 198 y Jr. CALLAO No. 175 - 175 - 185 - 185 - 195 - 195,CHINCHA ALTA,CHINCHA,ICA,Av. OSCAR BENAVIDES No. 196 - 196 - 198 - 198 y Jr. CALLAO No. 175 - 175 - 185 - 185 - 195 - 195,"AVENIDA. OSCAR BENAVIDES NO. 196, 196, 198, 198 Y JIRON. CALLAO NO. 175, 175, 185, 185, 195, 195","[""AVENIDA. OSCAR BENAVIDES NO. 196, 196, 198, 198 Y JIRON. CALLAO NO. 175, 175, 185, 185, 195, 195"", ""AVENIDA. OSCAR BENAVIDES NO. 196, 196, 198, 198 Y JIRON. CALLAO NO. 175, 175, 185, 185, 195, 195, CHINCHA ALTA""]"
